Count,Game date,Sport,Competition,Bet,Return,Result,Pick,Score,Bookmaker,Odd,Stake,Profit,Tipster,CST
,2013-04-27 18:45:00,SOC,Ireland,Limerick-Shelbourne FC,0.00,LOST,1 ( 1X2),0-0,,1.5,,,,
481,2013-04-26 18:44:00,SOC,Ireland,UC Dublin - Shamrock Rovers,3.5,WIN,Home +1.5,2-0,PINNACLE,1.75,2.00,1.50,batigol,2013-04-25 15:06:02
482,2013-04-26 18:00:00,SOC,Ireland,Dundalk - Cork City,4.12,WIN,Home -0.25,2-0,PINNACLE,2.06,2.00,2.12,batigol,2013-04-25 14:34:08
483,2013-04-21 13:59:00,SOC,Ireland,Bray Wanderers - Limerick FC,0.00,LOST,Home +0.5,0-4,PINNACLE,1.99,1.00,-1.00,batigol,2013-04-21 13:44:33
484,2013-04-19 18:45:00,SOC,Ireland,Drogheda United-UCD,1.41,WIN,2 (+1.25 AH),3-2,188bet,1.82,1.00,0.41,batigol,2013-04-18 16:47:56
485,2013-04-19 18:44:00,SOC,Ireland,Derry City - Shamrock Rovers,3.86,WIN,Home 0,2-1,PINNACLE,1.93,2.00,1.86,batigol,2013-04-18 16:26:55
486,2013-04-19 18:45:00,SOC,Ireland,Bohemians-Dundalk,3.74,WIN,2 (0 AH),0-2,188bet,1.87,2.00,1.74,batigol,2013-04-18 16:08:08
487,2013-04-15 18:44:00,SOC,Ireland,St. Patricks Athletic - Shelbourne,0.00,LOST,Away +1.5,4-0,PINNACLE,1.87,1.00,-1.00,batigol,2013-04-15 08:12:50
488,2013-04-13 14:55:00,SOC,Ireland,Sligo Rovers - Cork City,2.12,WIN,Home -1.25,2-0,PINNACLE,2.12,1.00,1.12,batigol,2013-04-12 22:24:38
489,2013-04-12 19:00:00,SOC,Ireland,Shamrock Rovers-Bray Wanderers,3.94,WIN,1 (-1.25 AH),7-0,SBOBET,1.97,2.00,1.94,batigol,2013-04-10 21:59:19
490,2013-04-06 18:00:00,SOC,Ireland,Sligo Rovers - Shelbourne,7.64,WIN,Home -1.5,2-0,PINNACLE,1.91,4.00,3.64,batigol,2013-04-02 17:19:19
491,2013-04-01 18:44:00,SOC,Ireland,UC Dublin - Sligo Rovers,6.57,WIN,Away -1.5,0-3,PINNACLE,2.19,3.00,3.57,batigol,2013-03-31 22:27:04
492,2013-03-30 19:44:00,SOC,Ireland,Limerick FC - St Patricks Athletic,0.00,LOST,Home +0.5,0-1,PINNACLE,1.78,1.00,-1.00,batigol,2013-03-30 19:36:14
493,2013-03-29 19:05:00,SOC,Livebet,Bohemian FC Dublin - Sligo Rovers FC,1.00,PUSH,FT Under 3 (0:1),0-3,188bet,1.99,1.00,0.00,batigol,2013-03-29 19:13:19
494,2013-03-29 19:44:00,SOC,Ireland,Bray Wanderers - UC Dublin,4.5,WIN,Away +0.5,2-2,PINNACLE,2.25,2.00,2.50,batigol,2013-03-27 12:59:45
495,2013-03-26 19:45:00,SOC,WC Qual.,Ireland-Austria,1.81,WIN,2 (+0.5 AH),2-2,188bet,1.81,1.00,0.81,batigol,2013-03-25 13:54:17
496,2013-03-24 16:30:00,Combo pick,Combo pick,Combo pick,0,LOST,,0,Bet365,2.63,1.00,-1.00,batigol,2013-03-23 16:53:58
,2013-03-24 15:55:00,SOC,Ireland,Shelbourne FC-Shamrock Rovers,0.00,LOST,2 (-0.5 AH),0-0,,1.52,,,,
,2013-03-24 15:30:00,SOC,Ireland,Cork City FC-Derry City,0.00,LOST,1 (0 AH),0-1,,1.73,,,,
497,2013-03-23 19:44:00,SOC,Ireland,UC Dublin - Dundalk,0.00,LOST,Home +0.5,1-2,PINNACLE,1.81,1.00,-1.00,batigol,2013-03-23 16:43:27
498,2013-03-22 19:44:00,SOC,WC Qual.,Sweden - Republic of Ireland,1.61,WIN,Away +1.5,0-0,PINNACLE,1.61,1.00,0.61,batigol,2013-03-21 20:17:49
499,2013-03-18 14:00:00,SOC,Livebet,Bohemian FC Dublin - Shamrock Rovers FC,1.00,PUSH,FT Home 0 (0:0),0-0,188bet,1.8,1.00,0.00,batigol,2013-03-18 14:40:47
500,2013-03-19 19:45:00,SOC,Ireland,St Patricks Athletic-Shelbourne FC,3.00,PUSH,1 ( 1X2),P-P,Bet365,1.6,3.00,0.00,batigol,2013-03-17 13:49:53
501,2013-03-19 19:00:00,SOC,Ireland,Limerick FC - UC Dublin,3.98,WIN,Home -0.5,3-1,PINNACLE,1.99,2.00,1.98,batigol,2013-03-17 13:27:39
502,2013-03-15 19:59:00,SOC,Ireland,Shelbourne - Dundalk,1.99,WIN,Away 0,1-3,PINNACLE,1.99,1.00,0.99,batigol,2013-03-14 13:30:50
503,2013-03-16 19:00:00,SOC,Ireland,Sligo Rovers - Bray Wanderers,3.92,WIN,Home -1.5,3-0,PINNACLE,1.96,2.00,1.92,batigol,2013-03-14 13:19:37
504,2013-03-15 19:44:00,SOC,Ireland,Cork City - Bohemians,3.88,WIN,Home -0.5,2-1,PINNACLE,1.94,2.00,1.88,batigol,2013-03-13 14:13:24
505,2013-03-11 19:45:00,SOC,Livebet,Drogheda United FC - Derry City FC,4.22,WIN,FT Home -0.25 (1:1),2-1,188bet,2.11,2.00,2.22,batigol,2013-03-11 21:19:58
506,2013-03-11 19:44:00,SOC,Ireland,Dundalk - Shelbourne,1.94,WIN,Home -0.25,1-0,PINNACLE,1.94,1.00,0.94,batigol,2013-03-11 18:07:07
507,2013-03-08 19:45:00,SOC,Livebet,Bray Wanderers AFC - Shelbourne FC,4.58,WIN,FT Home -0.5 (0:0),1-0,188bet,2.29,2.00,2.58,batigol,2013-03-08 20:59:31
508,2013-03-08 19:44:00,SOC,Ireland,St Patricks Athletic - Drogheda United,0.00,LOST,Away +0.5,1-0,PINNACLE,1.86,2.00,-2.00,batigol,2013-03-05 16:00:06
509,2013-03-08 19:44:00,SOC,Ireland,Bohemians - UC Dublin,0.00,LOST,Away +0.5,2-1,PINNACLE,1.88,3.00,-3.00,batigol,2013-03-05 15:45:38
510,2013-03-04 19:45:00,SOC,Ireland,Crusaders-Cork City FC,0.00,LOST,1 (0 AH),1-3,SBOBET,1.93,1.00,-1.00,batigol,2013-03-04 00:20:18
511,2013-02-26 19:44:00,SOC,Ireland,Cork City - Crusaders,1.00,PUSH,Away +1,1-0,PINNACLE,1.72,1.00,0.00,batigol,2013-02-26 15:06:46
512,2013-02-24 13:30:00,SOC,Eng. Premier,Manchester City - Chelsea,0.00,LOST,Away +0.5,2-0,PINNACLE,1.95,1.00,-1.00,batigol,2013-02-24 12:50:22
513,2013-02-24 13:59:00,SOC,Eng. Championship,Wolverhampton Wanderers - Cardiff City,0.00,LOST,Under 2.5,1-2,PINNACLE,1.83,1.00,-1.00,batigol,2013-02-24 10:32:25
514,2013-02-18 19:45:00,SOC,Other,Cliftonville FC-Cork City FC,0.00,LOST,1 ( 1X2),2-2,StanJames,2.6,1.00,-1.00,batigol,2013-02-18 06:27:01
515,2013-02-16 14:59:00,SOC,Eng. Championship,Birmingham City - Watford,5.49,WIN,Away 0,0-4,PINNACLE,1.83,3.00,2.49,batigol,2013-02-16 14:52:03
516,2013-02-16 14:59:00,SOC,Eng. Championship,Birmingham City - Watford,3,PUSH,Away 0 (1st Half),,PINNACLE,1.83,3.00,0.00,batigol,2013-02-16 14:51:24
517,2013-02-12 19:45:00,SOC,Champions L,Celtic FC - Juventus,0.00,LOST,Home +0.5,0-3,PINNACLE,2.07,1.00,-1.00,batigol,2013-02-12 19:18:12
518,2013-02-11 19:30:00,SOC,Other,St Patricks Athletic-Glentoran,2.02,WIN,2 (+1 AH),0-0,Bet365,2.02,1.00,1.02,batigol,2013-02-11 19:23:00
519,2013-02-06 19:45:00,SOC,International,Ireland - Poland,0.00,LOST,Poland (+0),2-0,PINNACLE,2.21,3.00,-3.00,batigol,2013-02-04 20:17:23
520,2013-02-03 13:30:00,SOC,Eng. Premier,West Brom - Tottenham,0.00,LOST,Over 2.5,0-1,PINNACLE,1.94,1.00,-1.00,batigol,2013-02-03 13:23:19
521,2013-01-30 19:45:00,SOC,Eng. Premier,Arsenal - Liverpool,0.5,LOST,Arsenal (-0.25),2-2,PINNACLE,1.87,1.00,-0.50,batigol,2013-01-30 19:22:48
522,2013-01-29 19:45:00,SOC,Livebet,Portsmouth - Notts County,2.14,WIN,FT Away -0.25 (0:0),0-2,188bet,2.14,1.00,1.14,batigol,2013-01-29 21:06:37
523,2013-01-27 17:00:00,SOC,Livebet,Cape Verde - Angola,1.95,WIN,FT Home 0 (0:0),2-1,188bet,1.95,1.00,0.95,batigol,2013-01-27 17:25:08
524,2013-01-27 12:30:00,SOC,Scotland,Aberdeen - Hibernian,1.87,WIN,Hibernian (+0.5),0-0,PINNACLE,1.87,1.00,0.87,batigol,2013-01-27 12:24:28
525,2013-01-23 19:45:00,SOC,Eng. Premier,Arsenal - West Ham,1.85,WIN,Arsenal (-1),5-1,PINNACLE,1.85,1.00,0.85,batigol,2013-01-23 19:08:38
526,2013-01-22 19:45:00,SOC,Eng. Championship,Blackburn - Brighton,1,PUSH,Brighton (+0),0-0,PINNACLE,2.1,1.00,0.00,batigol,2013-01-22 18:49:26
527,2013-01-12 17:20:00,SOC,Livebet,Hull City - Sheffield Wednesday,0.00,LOST,FT Home -0.5 (0:1),1-3,188bet,2.21,1.00,-1.00,batigol,2013-01-12 18:41:32
528,2013-01-12 15:00:00,SOC,Eng. Premier,Stoke - Chelsea,0.00,LOST,Stoke (+0.5),0-4,PINNACLE,1.96,1.00,-1.00,batigol,2013-01-12 00:34:40
529,2013-01-06 13:30:00,SOC,Livebet,Swansea City - Arsenal,1.74,WIN,FT Home +0.5 (0:0),2-2,188bet,1.74,1.00,0.74,batigol,2013-01-06 13:46:24
530,2013-01-03 19:45:00,SOC,Scotland,Hearts - Hibernian,1.88,WIN,Hibernian (+0.5),0-0,PINNACLE,1.88,1.00,0.88,batigol,2013-01-03 02:16:51
531,2012-12-30 16:00:00,SOC,Eng. Premier,Queens Park Rangers - Liverpool,0.00,LOST,Queens Park Rangers (+0.5),0-3,PINNACLE,2.08,1.00,-1.00,batigol,2012-12-30 14:30:59
532,2012-12-29 15:00:00,SOC,Eng. Premier,Aston Villa - Wigan,4.58,WIN,Wigan (+0),0-3,PINNACLE,2.29,2.00,2.58,batigol,2012-12-28 00:53:06
533,2012-12-29 15:00:00,SOC,Eng. Premier,Aston Villa - Wigan,0.00,LOST,DRAW,0-3,PINNACLE,3.33,1.00,-1.00,batigol,2012-12-28 00:52:01
534,2012-12-22 15:00:00,SOC,Eng. Championship,Birmingham - Burnley,2,PUSH,Burnley (+0),2-2,PINNACLE,2.08,2.00,0.00,batigol,2012-12-22 14:34:50
535,2012-12-21 19:45:00,SOC,Livebet,Blackpool - Wolverhampton Wanderers,1.45,WIN,FT Under 3.25 (0:1),1-2,188bet,1.89,1.00,0.45,batigol,2012-12-21 20:00:16
536,2012-12-17 20:00:00,SOC,Eng. Premier,Reading - Arsenal,0.00,LOST,Reading (+1),2-5,PINNACLE,1.78,1.00,-1.00,batigol,2012-12-17 00:34:16
537,2012-12-16 10:30:00,SOC,Other,Corinthians - Chelsea,1.82,WIN,Under 2.5,1-0,PINNACLE,1.82,1.00,0.82,batigol,2012-12-15 22:16:44
538,2012-12-15 15:00:00,SOC,Eng. Premier,Stoke-Everton,1.6,WIN,under (2.5 TOT),1-1,188bet,1.6,1.00,0.60,batigol,2012-12-15 14:51:47
539,2012-12-15 15:00:00,SOC,Eng. Premier,Stoke - Everton,1.65,WIN,Stoke (+0.5),1-1,PINNACLE,1.65,1.00,0.65,batigol,2012-12-15 14:48:31
540,2012-12-11 19:45:00,SOC,Eng. Premier,Sunderland - Reading,2,WIN,Sunderland (-0.5),3-0,PINNACLE,2,1.00,1.00,batigol,2012-12-11 18:57:19
541,2012-12-09 13:30:00,SOC,Livebet,Manchester City - Manchester United,3.82,WIN,FT Away +0.5 (0:1),2-3,188bet,1.91,2.00,1.82,batigol,2012-12-09 13:53:26
542,2012-12-08 12:30:00,SOC,Livebet,Kilmarnock - Celtic FC,0.00,LOST,HT Home +0.5 (0:0),0-1,188bet,1.71,1.00,-1.00,batigol,2012-12-08 12:42:00
543,2012-12-06 20:05:00,SOC,Europa League,Tottenham - Panathinaikos,4,WIN,Tottenham (-1.25),3-1,PINNACLE,2,2.00,2.00,batigol,2012-12-06 19:15:50
544,2012-12-02 22:15:00,SOC,Livebet,CA San Lorenzo Almagro - CA Independiente,2.06,WIN,FT Home -0.5 (0:1),2-1,188bet,2.06,1.00,1.06,batigol,2012-12-02 22:31:22
545,2012-12-02 15:30:00,SOC,Livebet,Hibernian FC - Hearts FC,2.25,WIN,FT Home 0 (0:0),1-0,188bet,2.25,1.00,1.25,batigol,2012-12-02 16:25:53
546,2012-12-02 16:00:00,SOC,Livebet,Norwich City - Sunderland,1.62,WIN,FT Under 3.5 (1:0),2-1,188bet,1.62,1.00,0.62,batigol,2012-12-02 16:14:34
547,2012-12-02 12:30:00,SOC,Livebet,Milton Keynes Dons - AFC Wimbledon,3.82,WIN,FT Home -0.5 (1:1),2-1,188bet,1.91,2.00,1.82,batigol,2012-12-02 13:50:14
548,2012-12-02 12:30:00,SOC,Eng. Championship,Burnley-Blackburn,2,PUSH,1 (0 AH),1-1,SBOBET,1.84,2.00,0.00,batigol,2012-12-02 12:18:30
549,2012-11-30 19:45:00,SOC,Eng. Championship,Birmingham - Middlesbrough,0.00,LOST,Middlesbrough (+0),3-2,PINNACLE,1.94,1.00,-1.00,batigol,2012-11-30 19:28:27
550,2012-11-28 19:45:00,SOC,Eng. Championship,Blackburn - Bolton,0.00,LOST,Under 2.5,1-2,PINNACLE,2.07,1.00,-1.00,batigol,2012-11-28 18:49:31
551,2012-11-27 19:45:00,SOC,Eng. Championship,Leeds - Leicester,3.78,WIN,Leeds (+0.5),1-0,PINNACLE,1.89,2.00,1.78,batigol,2012-11-27 19:08:40
552,2012-11-20 19:45:00,SOC,Champions L,Benfica - Celtic,0.00,LOST,Under 2.5,2-1,PINNACLE,2.1,1.00,-1.00,batigol,2012-11-20 16:43:21
553,2012-11-17 16:00:00,Combo pick,Combo pick,Combo pick,0,LOST,,0,188bet,4.88,1.00,-1.00,batigol,2012-11-17 14:57:21
,2012-11-17 15:00:00,SOC,Eng. Premier,QPR-Southampton,1.72,WIN,over (2.5 TOT),1-3,,1.72,,,,
,2012-11-17 15:00:00,SOC,Eng. Premier,Liverpool-Wigan,0.00,LOST,2 (+1.5 AH),,,1.64,,,,
,2012-11-17 15:00:00,SOC,Eng. Premier,Reading-Everton,1,PUSH,under (3 TOT),,,1.73,,,,
554,2012-11-11 16:00:00,SOC,Eng. Premier,Chelsea - Liverpool,0.00,LOST,Chelsea (-0.5),1-1,PINNACLE,1.86,2.00,-2.00,batigol,2012-11-11 15:25:51
555,2012-11-11 12:45:00,SOC,Other,Hibernian - Dundee Utd,2.08,WIN,Hibernian (+0),2-1,PINNACLE,2.08,1.00,1.08,batigol,2012-11-11 12:34:31
556,2012-11-08 18:00:00,SOC,Europa League,Anzhi Makhachkala - Liverpool,5.34,WIN,Anzhi Makhachkala (-0.5),1-0,PINNACLE,1.78,3.00,2.34,batigol,2012-11-08 09:53:24
557,2012-10-30 19:45:00,SOC,Ireland,Dundalk - Waterford,5.16,WIN,Waterford (+0.5),2-2,PINNACLE,1.72,3.00,2.16,batigol,2012-10-30 19:34:40
558,2012-10-25 19:05:00,SOC,Europa League,Liverpool - Anzhi Makhachkala,1,PUSH,Anzhi Makhachkala (+1),1-0,PINNACLE,1.71,1.00,0.00,batigol,2012-10-25 18:57:25
559,2012-10-26 18:45:00,SOC,Other,Sligo Rovers - Shamrock Rovers,0.00,LOST,Sligo Rovers (-0.5),0-2,PINNACLE,2.14,1.00,-1.00,batigol,2012-10-24 23:13:08
560,2012-10-26 18:45:00,SOC,Ireland,Bohemians-Drogheda United,0.00,LOST,1 ( DNB),1-4,PaddyPower,2,2.00,-2.00,batigol,2012-10-24 22:41:35
561,2012-10-19 18:05:00,SOC,Ireland,Drogheda - Sligo Rovers,3.58,WIN,Drogheda (+0.5),2-1,PINNACLE,1.79,2.00,1.58,batigol,2012-10-19 17:51:02
562,2012-10-13 14:45:00,SOC,Ireland,Sligo Rovers - St. Patricks Athletic,0.00,LOST,DRAW,3-2,PINNACLE,3.35,1.00,-1.00,batigol,2012-10-13 09:50:24
563,2012-10-13 14:45:00,SOC,Ireland,Sligo Rovers - St. Patricks Athletic,0.00,LOST,St. Patricks Athletic (+0.5),3-2,PINNACLE,1.9,3.00,-3.00,batigol,2012-10-13 09:45:31
564,2012-10-10 19:00:00,SOC,Livebet,Shelbourne FC - Derry City FC,0.00,LOST,FT Home 0 (0:0),0-3,188bet,2.09,1.00,-1.00,batigol,2012-10-10 19:36:30
565,2012-10-12 18:45:00,SOC,Ireland,Ireland - Germany,7.45,WIN,Germany,1-6,PINNACLE,1.49,5.00,2.45,batigol,2012-10-08 21:49:26
566,2012-10-07 20:15:00,SOC,Livebet,CA Newells Old Boys - CA Velez Sarsfield,1.86,WIN,FT Under 3 (1:0),1-0,188bet,1.86,1.00,0.86,batigol,2012-10-07 20:22:49
567,2012-10-07 14:55:00,SOC,Ireland,Dundalk - St. Patricks Athletic,0.00,LOST,Dundalk (+1.5),0-3,PINNACLE,1.85,2.00,-2.00,batigol,2012-10-07 10:43:15
568,2012-10-06 14:00:00,SOC,Eng. FA Cup,Chester - Halifax Town,1.44,WIN,Halifax Town (+0.25),1-1,Bet365,1.88,1.00,0.44,batigol,2012-10-06 12:39:08
569,2012-10-05 19:00:00,SOC,Ireland,Cork City FC-Sligo Rovers,1.82,WIN,under (2.5 TOT),0-0,188bet,1.82,1.00,0.82,batigol,2012-10-05 14:53:14
570,2012-10-03 18:45:00,SOC,Champions L,Arsenal - Olympiacos,6.21,WIN,Arsenal (-1.5),3-1,PINNACLE,2.07,3.00,3.21,batigol,2012-10-02 22:44:16
571,2012-10-02 18:45:00,SOC,Champions L,BATE Borisov - Bayern Munich,0.00,LOST,Under 3,3-1,PINNACLE,1.79,1.00,-1.00,batigol,2012-10-01 23:19:58
