Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2016-01-23 20:00:00,France,Ligue 1,LILLE OSC vs TROYES AC,1-3 (1-0),Over / Under,Over +2.50,2.00,,80,80.00,Win,Frankie Geary,Football,2016-01-23 14:09:03
2016-01-23 18:30:00,England,Premier League,WEST HAM UNITED vs MANCHESTER CITY,2-2 (1-1),Over / Under,Over +2.50,1.76,,80,60.80,Win,Frankie Geary,Football,2016-01-23 14:06:03
2016-01-23 18:00:00,Italy,Serie A,FROSINONE CALCIO vs ATALANTA BERGAMASCA,0-0 (0-0),Over / Under,Over +2.50,1.87,,80,-80.00,Lost,Frankie Geary,Football,2016-01-23 13:23:07
2016-01-23 16:00:00,England,Premier League,CRYSTAL PALACE vs TOTTENHAM HOTSPUR,1-3 (1-0),Match Odds,TOTTENHAM HOTSPUR,2.22,,80,97.60,Win,Frankie Geary,Football,2016-01-23 13:19:02
2016-01-23 16:00:00,England,League Two,YEOVIL TOWN vs CRAWLEY TOWN,2-1 (0-0),Match Odds,YEOVIL TOWN,2.53,,80,122.40,Win,Frankie Geary,Football,2016-01-23 13:15:02
2016-01-23 15:30:00,Germany,Bundesliga,HERTHA BSC vs FC AUGSBURG,0-0 (0-0),Match Odds,HERTHA BSC,2.15,,80,-80.00,Lost,Frankie Geary,Football,2016-01-23 14:14:09
2016-01-13 21:00:00,England,Premier League,TOTTENHAM HOTSPUR vs LEICESTER CITY,0-1 (0-0),Over / Under,Over +2.50,1.86,,80,-80.00,Lost,Frankie Geary,Football,2016-01-13 19:43:03
2016-01-13 20:45:00,England,Premier League,STOKE CITY vs NORWICH CITY,3-1 (0-0),Match Odds,STOKE CITY,2.06,,80,84.80,Win,Frankie Geary,Football,2016-01-13 19:37:03
2016-01-13 20:45:00,England,Premier League,SOUTHAMPTON FC vs WATFORD FC,2-0 (1-0),Match Odds,WATFORD FC,4.33,,80,-80.00,Lost,Frankie Geary,Football,2016-01-13 19:33:02
2016-01-12 20:45:00,England,Championship,BRENTFORD FC vs MIDDLESBROUGH FC,0-1 (0-0),Match Odds,MIDDLESBROUGH FC,2.32,,80,105.60,Win,Frankie Geary,Football,2016-01-12 17:01:04
2016-01-12 20:45:00,England,Championship,SHEFFIELD WEDNESDAY vs BOLTON WANDERERS,3-2 (1-1),Match Odds,BOLTON WANDERERS,6.50,,80,-80.00,Lost,Frankie Geary,Football,2016-01-12 15:51:02
2016-01-12 20:45:00,England,Championship,DERBY COUNTY vs READING FC,1-1 (1-1),Match Odds,READING FC,6.00,,80,-80.00,Lost,Frankie Geary,Football,2016-01-12 15:42:06
2016-01-10 21:00:00,France,Ligue 1,OLYMPIQUE MARSEILLE vs EA GUINGAMP,0-0 (0-0),Match Odds,OLYMPIQUE MARSEILLE,1.69,,80,-80.00,Lost,Frankie Geary,Football,2016-01-10 17:15:01
2016-01-10 20:45:00,Italy,Serie A,SAMPDORIA GENOA vs JUVENTUS TURIN,1-2 (0-1),Match Odds,JUVENTUS TURIN,1.58,,80,46.40,Win,Frankie Geary,Football,2016-01-10 17:11:04
2016-01-09 20:00:00,France,Ligue 1,STADE REIMS vs TOULOUSE FC,1-3 (1-0),Match Odds,TOULOUSE FC,2.98,,80,158.40,Win,Frankie Geary,Football,2016-01-09 15:34:04
2016-01-09 20:00:00,France,Ligue 1,SCO ANGERS vs SM CAEN,2-0 (1-0),Match Odds,Draw,3.10,,80,-80.00,Lost,Frankie Geary,Football,2016-01-09 15:29:02
2016-01-09 18:15:00,Spain,Liga BBVA,SEVILLA FC vs ATHLETIC BILBAO,2-0 (1-0),Over / Under,Over +2.50,1.87,,80,-80.00,Lost,Frankie Geary,Football,2016-01-09 15:26:04
2016-01-09 17:00:00,France,Ligue 1,OLYMPIQUE LYON vs TROYES AC,4-1 (1-0),Over / Under,Over +2.50,1.65,,80,52.00,Win,Frankie Geary,Football,2016-01-09 15:37:04
2016-01-08 20:00:00,France,Ligue 2,BOURG PERONNAS vs US CRETEIL,5-1 (1-1),Asian handicap,BOURG PERONNAS -1.50,3.35,,80,188.00,Win,Frankie Geary,Football,2016-01-07 23:15:04
2016-01-06 21:15:00,Portugal,Liga Sagres,VITORIA SETUBAL vs SPORTING CP,0-6 (0-2),Over / Under,Over +2.50,1.92,,80,73.60,Win,Frankie Geary,Football,2016-01-06 16:24:02
