Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-11-25 20:45:00,European cups,UEFA Champions League,ATLETICO MADRID vs GALATASARAY ISTANBUL,2-0 (1-0),Over / Under Team,GALATASARAY ISTANBUL Over +0.50,2.20,,100,-100.00,Lost,Blake Foss,Football,2015-11-25 13:15:12
2015-11-25 20:45:00,European cups,UEFA Champions League,FC SHAKHTAR DONETSK vs REAL MADRID,3-4 (0-1),Match Odds,REAL MADRID,1.99,,100,99.00,Win,Blake Foss,Football,2015-11-25 13:14:01
2015-11-25 18:00:00,European cups,UEFA Champions League,CSKA MOSCOW vs VFL WOLFSBURG,0-2 (0-0),Over / Under 1st Half,Over +1.00 Half time,1.85,,100,-100.00,Lost,Blake Foss,Football,2015-11-25 13:19:02
2015-11-24 20:45:00,England,League One,DONCASTER ROVERS vs CHESTERFIELD FC,3-0 (0-0),Asian handicap,DONCASTER ROVERS +0,1.89,,100,89.00,Win,Blake Foss,Football,2015-11-24 12:01:02
2015-11-24 20:45:00,England,League Two,OXFORD UNITED vs NEWPORT COUNTY,1-1 (0-1),Over / Under,Over +2.50,1.94,,100,-100.00,Lost,Blake Foss,Football,2015-11-24 11:46:03
2015-11-24 20:45:00,England,League One,FLEETWOOD TOWN vs MILLWALL FC,2-1 (0-0),Asian handicap,MILLWALL FC -0.25,1.98,,100,-100.00,Lost,Blake Foss,Football,2015-11-24 11:45:02
2015-11-23 21:00:00,Chile,Primera Division,UNIVERSIDAD DE CONCEPCION vs DEPORTES UNION LA CALERA,1-2 (1-1),Over / Under 1st Half,Over +1.25 Half time,2.21,,100,121.00,Win,Blake Foss,Football,2015-11-23 13:56:04
2015-11-23 20:30:00,Spain,Liga BBVA,GETAFE CF vs RAYO VALLECANO,1-1 (0-0),Over / Under,Over +2.50,2.07,,100,-100.00,Lost,Blake Foss,Football,2015-11-23 13:53:02
2015-11-23 19:30:00,Romania,Liga 1,CS PANDURII TARGU JIU vs FC PETROLUL PLOIESTI,3-2 (1-0),Over / Under,Over +2.00,1.86,,100,86.00,Win,Blake Foss,Football,2015-11-23 13:55:01
2015-11-23 18:00:00,Poland,Ekstraklasa,KS CRACOVIA vs KS LECHIA GDANSK,3-0 (0-0),Over / Under,Over +2.50,1.95,,100,95.00,Win,Blake Foss,Football,2015-11-23 13:57:01
2015-11-21 16:00:00,England,Premier League,SWANSEA CITY vs BOURNEMOUTH AFC,2-2 (2-2),Match Odds,Draw,3.50,Bwin,100,250.00,Win,Blake Foss,Football,2015-11-21 14:34:03
2015-11-21 16:00:00,England,League Two,BARNET FC vs MORECAMBE FC,0-0 (0-0),Match Odds,BARNET FC,2.15,,100,-100.00,Lost,Blake Foss,Football,2015-11-21 09:24:10
2015-11-21 16:00:00,England,League One,FLEETWOOD TOWN vs SWINDON TOWN,5-1 (1-0),Match Odds,FLEETWOOD TOWN,2.08,,100,108.00,Win,Blake Foss,Football,2015-11-21 09:21:06
2015-11-21 16:00:00,England,League One,COVENTRY CITY vs GILLINGHAM FC,4-1 (4-0),Match Odds,COVENTRY CITY,2.20,,100,120.00,Win,Blake Foss,Football,2015-11-21 09:18:05
2015-11-21 14:00:00,Greece,Super League,ASTERAS TRIPOLIS vs ATROMITOS ATHENS,1-0 (0-0),Match Odds,ASTERAS TRIPOLIS,2.09,,100,109.00,Win,Blake Foss,Football,2015-11-21 09:28:12
2015-11-21 13:30:00,England,Championship,BRISTOL CITY vs HULL CITY,1-1 (1-0),Match Odds,HULL CITY,2.40,,100,-100.00,Lost,Blake Foss,Football,2015-11-21 09:26:02
2015-11-20 01:00:00,Brazil,Brasilero Serie A,VASCO DA GAMA RJ vs CORINTHIANS SP,1-1 (0-0),Asian handicap,CORINTHIANS SP +0,1.92,,100,0.00,Void,Blake Foss,Football,2015-11-19 16:42:05
2015-11-19 17:00:00,Egypt,Premier League,ITTIHAD EL-SHORTA vs SMOUHA SC,0-2 (0-1),Over / Under 1st Half,Over +0.75 Half time,1.98,,100,49.00,Half win,Blake Foss,Football,2015-11-19 10:46:07
2015-11-19 14:30:00,India,Indian Super League,DELHI DYNAMOS FC vs FC PUNE CITY,3-1 (2-0),Asian handicap,DELHI DYNAMOS FC -0.25,1.93,,100,93.00,Win,Blake Foss,Football,2015-11-19 10:49:03
2015-11-19 12:00:00,International Clubs,Club Friendly Games,VMFD ZALGIRIS vs FC MINSK,2-2 (1-0),Over / Under,Over +2.50,1.70,,100,70.00,Win,Blake Foss,Football,2015-11-19 10:56:03
2015-11-18 22:30:00,Brazil,Brasilero Serie A,GOIAS GO vs CORITIBA PR,1-3 (0-2),Over / Under,Over +2.25,2.00,,100,100.00,Win,Blake Foss,Football,2015-11-18 17:12:14
2015-11-18 18:30:00,Denmark,Viasat Sport Divisionen,FC ROSKILDE vs FC VESTSJAELLAND,1-1 (1-1),Over / Under,Over +2.25,1.94,,100,-50.00,Half lost,Blake Foss,Football,2015-11-18 10:10:03
2015-11-18 14:30:00,India,Indian Super League,ATLETICO DE KOLKATA vs CHENNAIYIN FC,2-1 (1-1),Match Odds,Draw,3.25,,100,-100.00,Lost,Blake Foss,Football,2015-11-18 09:19:07
2015-11-17 20:00:00,International,World Cup Qualification,SENEGAL vs MADAGASCAR,3-0 (1-0),Over / Under 1st Half,Over +1.50 Half time,2.50,,100,-100.00,Lost,Blake Foss,Football,2015-11-17 14:00:10
2015-11-17 19:15:00,International,World Cup Qualification,ALGERIA vs TANZANIA,7-0 (3-0),Over / Under 1st Half,Over +1.50 Half time,2.50,,100,150.00,Win,Blake Foss,Football,2015-11-17 13:58:04
2015-11-17 18:00:00,International Youth,U21 Euro Qualification,SLOVAKIA vs NETHERLANDS,4-2 (0-2),Over / Under 1st Half,Over +1.25 Half time,2.38,,100,138.00,Win,Blake Foss,Football,2015-11-17 13:56:04
2015-11-17 17:00:00,International Youth,U21 Euro Qualification,ITALY vs LITHUANIA,2-0 (2-0),Over / Under 1st Half,Over +1.50 Half time,2.04,,100,104.00,Win,Blake Foss,Football,2015-11-17 13:54:03
2015-11-17 13:00:00,International,International Friendly Games,MACEDONIA vs LEBANON,0-1 (0-0),Over / Under 1st Half,Over +1.00 Half time,2.26,,100,-100.00,Lost,Blake Foss,Football,2015-11-17 11:28:08
2015-11-17 11:00:00,International Youth,U19 European Championship,WALES vs ALBANIA,2-3 (1-3),Match Odds 1st Half,WALES Half time,2.10,,100,-100.00,Lost,Blake Foss,Football,2015-11-17 09:19:02
2015-11-17 10:00:00,International Youth,U19 European Championship,ANDORRA vs FAROE ISLANDS,1-1 (1-0),Match Odds,ANDORRA,2.10,,100,-100.00,Lost,Blake Foss,Football,2015-11-17 09:10:21
2015-11-16 20:00:00,International,International Friendly Games,ALBANIA vs GEORGIA,2-2 (0-1),Both team to score,Yes,2.25,Bwin,100,125.00,Win,Blake Foss,Football,2015-11-16 10:25:02
2015-11-16 18:00:00,International Youth,U20 Friendly Games,GERMANY vs POLAND,0-0 (0-0),Over / Under,Over +2.50,1.89,,100,-100.00,Lost,Blake Foss,Football,2015-11-16 10:26:05
2015-11-16 17:00:00,International Youth,U19 Friendly Games,CZECH REPUBLIC vs NETHERLANDS,2-4 (1-1),Over / Under,Over +2.50,1.93,,100,93.00,Win,Blake Foss,Football,2015-11-16 10:29:05
