Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-11-05 21:05:00,European cups,UEFA Europa League,KKS LECH POZNAN vs AC FIORENTINA,0-2 (0-1),Asian handicap,AC FIORENTINA -1.00,2.18,,80,94.40,Win,Bettingspaintips,Football,2015-11-05 17:13:08
2015-11-05 19:00:00,European cups,UEFA Europa League,FC DINAMO MINSK vs VILLARREAL CF,1-2 (0-0),Asian handicap,VILLARREAL CF -1.00,1.88,,80,0.00,Void,Bettingspaintips,Football,2015-11-05 01:23:02
2015-11-04 20:45:00,European cups,UEFA Champions League,FC BARCELONA vs FC BATE BORISOV,3-0 (1-0),Asian handicap,FC BARCELONA -2.50,1.93,,80,74.40,Win,Bettingspaintips,Football,2015-11-04 18:41:05
2015-11-04 20:45:00,European cups,UEFA Champions League,CHELSEA FC vs FC DYNAMO KIEV,2-1 (1-0),Asian handicap,CHELSEA FC -0.50,1.74,,80,59.20,Win,Bettingspaintips,Football,2015-11-04 11:46:12
2015-11-03 20:45:00,European cups,UEFA Champions League,MONCHENGLADBACH vs JUVENTUS TURIN,1-1 (1-1),Over / Under,Over +2.25,1.90,,80,-40.00,Half lost,Bettingspaintips,Football,2015-11-03 18:26:23
2015-11-01 17:00:00,Spain,Liga Adelante,REAL OVIEDO vs ATHLETIC BILBAO B,0-0 (0-0),Match Odds,REAL OVIEDO,1.95,,80,-80.00,Lost,Bettingspaintips,Football,2015-11-01 13:12:03
2015-11-01 17:00:00,Spain,Segunda B Group III,LLEIDA ESPORTIU vs CF BADALONA,2-0,Match Odds,LLEIDA ESPORTIU,2.00,,80,80.00,Win,Bettingspaintips,Football,2015-11-01 12:20:23
2015-11-01 17:00:00,Spain,Segunda B Group III,CD LINARES vs CADIZ CF,0-1,Asian handicap,CADIZ CF +0,1.76,,80,60.80,Win,Bettingspaintips,Football,2015-10-31 23:08:04
2015-11-01 16:30:00,Spain,Segunda B Group III,UD SOMOZAS vs ARANDINA CF,2-1,Match Odds,UD SOMOZAS,2.07,,80,85.60,Win,Bettingspaintips,Football,2015-11-01 13:45:05
2015-11-01 12:00:00,Spain,Segunda B Group III,FUENLABRADA vs CF RAYO MAJADAHONDA,0-2,Match Odds,FUENLABRADA,1.73,,80,-80.00,Lost,Bettingspaintips,Football,2015-11-01 02:14:03
2015-11-01 12:00:00,Spain,Segunda B Group III,CF GETAFE B vs REAL MADRID CASTILLA,2-0,Asian handicap,REAL MADRID CASTILLA -0.50,1.84,,80,-80.00,Lost,Bettingspaintips,Football,2015-10-31 21:36:31
2015-10-31 20:30:00,Spain,Segunda B Group III,PONTEVEDRA CF vs UD LOGRONES,0-1,Draw no bet,UD LOGRONES,2.04,,80,83.20,Win,Bettingspaintips,Football,2015-10-29 22:13:03
2015-10-31 18:30:00,Spain,Segunda B Group III,CD GUADALAJARA vs CD EBRO,1-1,Asian handicap,CD GUADALAJARA -0.50,1.72,,80,-80.00,Lost,Bettingspaintips,Football,2015-10-30 11:41:06
2015-10-31 18:15:00,Spain,Liga BBVA,VALENCIA CF vs LEVANTE UD,3-0 (0-0),Asian handicap,VALENCIA CF -1.00,2.03,,80,82.40,Win,Bettingspaintips,Football,2015-10-31 16:01:08
2015-10-31 18:15:00,Spain,Segunda B Group III,BURGOS CF vs FC CORUXO,1-3,Asian handicap,BURGOS CF -0.50,1.96,,80,-80.00,Lost,Bettingspaintips,Football,2015-10-30 11:26:02
2015-10-30 20:30:00,Spain,Liga BBVA,DEPORTIVO LA CORUNA vs ATLETICO MADRID,1-1 (0-1),Match Odds,ATLETICO MADRID,1.79,,80,-80.00,Lost,Bettingspaintips,Football,2015-10-28 23:41:36
2015-10-25 17:30:00,Spain,Segunda B Group III,UCAM MURCIA vs CF ALGECIRAS,3-0,Match Odds,UCAM MURCIA,1.91,,80,72.80,Win,Bettingspaintips,Football,2015-10-24 18:18:27
2015-10-25 17:00:00,Spain,Segunda B Group III,RACING SANTANDER vs REAL VALLADOLID B,3-1,Asian handicap,RACING SANTANDER -1.00,2.02,,80,81.60,Win,Bettingspaintips,Football,2015-10-25 12:20:06
2015-10-25 17:00:00,Spain,Segunda B Group III,REAL UNION DE IRUN vs ARENAS CLUB DE GETXO,2-0,Match Odds,REAL UNION DE IRUN,2.00,,80,80.00,Win,Bettingspaintips,Football,2015-10-24 22:38:37
2015-10-25 17:00:00,Spain,Segunda B Group III,JUMILLA CF vs MARBELLA FC,0-4,Draw no bet,MARBELLA FC,1.90,,80,72.00,Win,Bettingspaintips,Football,2015-10-24 18:09:03
2015-10-24 20:30:00,Spain,Segunda B Group III,MERIDA UD vs CF VILLANOVENSE,2-2,Asian handicap,MERIDA UD -0.25,1.79,,80,-40.00,Half lost,Bettingspaintips,Football,2015-10-24 00:03:07
