Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-10-24 15:00:00,Italy,Serie B,SPEZIA CALCIO vs AS AVELLINO,1-1 (0-1),Over / Under,Over +2.50,2.27,,100,-100.00,Lost,Rosario Barone,Football,2015-10-24 11:03:37
2015-10-24 15:00:00,Italy,Serie B,CAGLIARI CALCIO vs TRAPANI CALCIO,4-1 (3-0),Match Odds,CAGLIARI CALCIO,1.65,,100,65.00,Win,Rosario Barone,Football,2015-10-24 10:48:03
2015-10-23 19:00:00,Italy,Serie B,PESCARA CALCIO vs PRO VERCELLI,1-0 (0-0),Over / Under 1st Half,Under +1.25 Half time,1.83,,100,83.00,Win,Rosario Barone,Football,2015-10-23 16:48:07
2015-10-22 19:00:00,European cups,UEFA Europa League,AC FIORENTINA vs KKS LECH POZNAN,1-2 (0-0),Asian handicap,AC FIORENTINA -1.50,2.04,,100,-100.00,Lost,Rosario Barone,Football,2015-10-22 17:03:06
2015-10-21 20:45:00,European cups,UEFA Champions League,JUVENTUS TURIN vs MONCHENGLADBACH,0-0 (0-0),Over / Under,Over +2.50,1.86,,100,-100.00,Lost,Rosario Barone,Football,2015-10-21 13:00:12
2015-10-18 20:45:00,Italy,Serie A,INTER MILAN vs JUVENTUS TURIN,0-0 (0-0),Both team to score,Yes,1.83,,100,-100.00,Lost,Rosario Barone,Football,2015-10-13 12:14:03
2015-10-18 15:00:00,Italy,Serie A,US SASSUOLO vs LAZIO ROMA,2-1 (1-0),Over / Under,Over +2.50,2.21,,100,121.00,Win,Rosario Barone,Football,2015-10-18 11:49:31
2015-10-18 15:00:00,Italy,Serie A,GENOA FC vs AC CHIEVO VERONA,3-2 (2-1),Match Odds,GENOA FC,2.00,,100,100.00,Win,Rosario Barone,Football,2015-10-18 11:30:36
2015-10-18 15:00:00,Italy,Serie A,SSC NAPOLI vs AC FIORENTINA,2-1 (0-0),Over / Under,Over +2.50,1.85,,100,85.00,Win,Rosario Barone,Football,2015-10-13 12:12:03
2015-10-18 12:30:00,Italy,Serie A,BOLOGNA FC vs US PALERMO,0-1 (0-1),Over / Under,Under +2.50,1.64,,100,64.00,Win,Rosario Barone,Football,2015-10-18 11:42:07
2015-10-17 20:45:00,Italy,Serie A,TURIN FC vs AC MILAN,1-1 (0-0),Both team to score,Yes,1.80,,100,80.00,Win,Rosario Barone,Football,2015-10-13 12:01:16
2015-10-17 18:00:00,Italy,Serie A,AS ROMA vs FC EMPOLI,3-1 (0-0),Match Odds 1st Half,AS ROMA Half time,1.89,,100,-100.00,Lost,Rosario Barone,Football,2015-10-13 12:00:09
2015-10-17 15:00:00,Italy,Serie B,VIRTUS ENTELLA vs SPORTIVA SALERNITANA,1-0 (1-0),Over / Under,Under +2.50,1.63,,100,63.00,Win,Rosario Barone,Football,2015-10-17 12:33:08
2015-10-17 15:00:00,Italy,Serie B,FC CROTONE vs AS LIVORNO,3-0 (1-0),Over / Under,Under +2.50,1.65,,100,-100.00,Lost,Rosario Barone,Football,2015-10-17 12:03:27
2015-10-17 15:00:00,Italy,Serie B,TERNANA CALCIO vs FC BARI 1908,3-0 (3-0),Match Odds 1st Half,Draw Half time,2.10,,100,-100.00,Lost,Rosario Barone,Football,2015-10-17 11:58:09
