Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-05-30 23:00:00,USA,Major League Soccer,TORONTO FC vs SAN JOSE EARTHQUAKES,3-1 (2-1),Asian handicap,SAN JOSE EARTHQUAKES +0.50,2.14,,100,-100.00,Lost,Silvio Bonatti,Football,2015-05-30 20:45:06
2015-05-30 21:30:00,Brazil,Brasilero Serie B,SAMPAIO CORREA MA vs NAUTICO PE,1-1 (0-0),Asian handicap,NAUTICO PE +0.50,1.78,,100,78.00,Win,Silvio Bonatti,Football,2015-05-30 20:03:43
2015-05-30 18:00:00,Italy,Serie A,HELLAS VERONA vs JUVENTUS TURIN,2-2 (0-1),Asian handicap,HELLAS VERONA +0.75,2.05,,100,105.00,Win,Silvio Bonatti,Football,2015-05-30 13:45:02
2015-05-30 16:00:00,Denmark,Viasat Sport Divisionen,SKIVE IK vs FC FREDERICIA,2-2 (2-0),Match Odds,FC FREDERICIA,3.05,,100,-100.00,Lost,Silvio Bonatti,Football,2015-05-30 14:24:03
2015-05-30 16:00:00,Sweden,Superettan,UTSIKTENS BK vs JONKOPINGS SODRA,1-2 (1-0),Asian handicap,UTSIKTENS BK +0.50,2.02,,100,-100.00,Lost,Silvio Bonatti,Football,2015-05-30 13:40:07
2015-05-29 19:00:00,Norway,Eliteserien,ODDS BK vs AALESUNDS FK,1-1 (1-0),Asian handicap,AALESUNDS FK +1.00,2.07,,100,107.00,Win,Silvio Bonatti,Football,2015-05-29 15:18:03
2015-05-28 21:15:00,Iceland,1 deild,HAUKAR HAFNARFJORDUR vs FRAM REYKJAVIK,2-1 (0-1),Asian handicap,FRAM REYKJAVIK +0,1.96,,100,-100.00,Lost,Silvio Bonatti,Football,2015-05-28 19:24:03
2015-05-28 20:45:00,Scotland,"Premiership, Relegation",RANGERS FC vs MOTHERWELL FC,1-3 (0-2),Asian handicap,RANGERS FC -0.75,1.94,,100,-100.00,Lost,Silvio Bonatti,Football,2015-05-28 19:41:02
2015-05-28 03:00:00,Brazil,Copa do Brasil,FLAMENGO RJ vs NAUTICO PE,1-1 (1-0),Over / Under,Over +2.50,1.98,,100,-100.00,Lost,Silvio Bonatti,Football,2015-05-27 21:08:02
2015-05-27 17:45:00,Romania,Liga 1,FC BRASOV vs CS GAZ METAN MEDIAS,0-0 (0-0),Asian handicap,CS GAZ METAN MEDIAS -0.25,1.91,,100,-50.00,Half lost,Silvio Bonatti,Football,2015-05-27 14:19:03
2015-05-27 16:15:00,Greece,"Super League, Playoffs",ATROMITOS ATHENS vs ASTERAS TRIPOLIS,0-0 (0-0),Asian handicap,ASTERAS TRIPOLIS +0.50,1.94,,100,94.00,Win,Silvio Bonatti,Football,2015-05-27 14:40:18
2015-05-26 20:05:00,International Clubs,"AFC Champions League, Knockout stage",AL HILAL RIYADH vs PERSEPOLIS FC,3-0 (1-0),Asian handicap,AL HILAL RIYADH -1.00,1.91,,100,91.00,Win,Silvio Bonatti,Football,2015-05-26 15:56:04
2015-05-26 19:20:00,Sweden,Superettan,DEGERFORS IF vs IK SIRIUS FK,1-1 (0-0),Asian handicap,IK SIRIUS FK -0.25,1.92,,100,-50.00,Half lost,Silvio Bonatti,Football,2015-05-26 17:55:05
2015-05-26 19:00:00,Norway,Adeccoligaen,LEVANGER vs SK BRANN,4-1 (2-0),Asian handicap,LEVANGER +0.75,1.98,,100,98.00,Win,Silvio Bonatti,Football,2015-05-26 15:16:06
2015-05-25 19:05:00,Sweden,Allsvenskan,DJURGARDENS IF vs AIK,2-2 (0-2),Asian handicap,AIK +0.25,1.80,,100,40.00,Half win,Silvio Bonatti,Football,2015-05-25 17:58:04
2015-05-25 19:00:00,Sweden,Allsvenskan,HELSINGBORGS IF vs HAMMARBY IF,1-0 (0-0),Asian handicap,HAMMARBY IF +0.25,1.82,,100,-100.00,Lost,Silvio Bonatti,Football,2015-05-25 18:00:06
2015-05-25 00:50:00,Paraguay,Primera Division,RUBIO NU vs CLUB GUARANI,2-1 (1-1),Asian handicap,RUBIO NU +0,1.94,,100,94.00,Win,Silvio Bonatti,Football,2015-05-24 19:59:12
2015-05-24 23:20:00,Argentina,Primera Division,GODOY CRUZ A.T. vs CA BELGRANO,1-0 (0-0),Asian handicap,GODOY CRUZ A.T. +0,2.03,,100,103.00,Win,Silvio Bonatti,Football,2015-05-24 19:40:09
2015-05-24 18:00:00,Portugal,Liga Vitalis,SC OLHANENSE vs ATLETICO CP,1-1 (0-0),Asian handicap,SC OLHANENSE -0.25,2.07,,80,-40.00,Half lost,Silvio Bonatti,Football,2015-05-24 14:14:03
2015-05-24 17:45:00,Austria,tipp3-Bundesliga,ADMIRA WACKER vs SK STURM GRAZ,1-2 (1-0),Asian handicap,ADMIRA WACKER +0,2.09,,80,-80.00,Lost,Silvio Bonatti,Football,2015-05-24 16:06:04
2015-05-24 17:30:00,Sweden,Allsvenskan,AATVIDABERG FF vs IF ELFSBORG,1-2 (0-1),Asian handicap,IF ELFSBORG -1.00,2.14,,80,0.00,Void,Silvio Bonatti,Football,2015-05-24 16:02:06
2015-05-24 17:30:00,Sweden,Allsvenskan,KALMAR FF vs MALMO FF,2-1 (0-1),Asian handicap,MALMO FF -0.75,1.98,,80,-80.00,Lost,Silvio Bonatti,Football,2015-05-24 15:59:02
2015-05-24 17:30:00,Finland,Ykkonen,MIKKELIN PALLOILIJAT vs AC OULU,3-3 (0-0),Asian handicap,AC OULU -0.75,1.89,,80,-80.00,Lost,Silvio Bonatti,Football,2015-05-24 15:56:04
2015-05-24 17:00:00,Portugal,Liga Vitalis,MARITIMO FUNCHAL B vs FC PORTO B,0-0 (0-0),Asian handicap,MARITIMO FUNCHAL B +0,1.98,,80,0.00,Void,Silvio Bonatti,Football,2015-05-24 14:08:08
2015-05-24 16:30:00,Belgium,"Jupiler Pro League, Relegation Playoff",LOMMEL UNITED vs LIERSE SK,3-1 (1-0),Asian handicap,LOMMEL UNITED -0.25,2.10,,80,88.00,Win,Silvio Bonatti,Football,2015-05-24 14:04:17
