Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-10-12 18:00:00,International,Euro Cup,RUSSIA vs MONTENEGRO,2-0 (2-0),Asian handicap,RUSSIA -1.50,2.13,,80,90.40,Win,Charlie Bryson,Football,2015-10-12 14:17:07
2015-10-09 18:00:00,International Youth,U21 Euro Qualification,GERMANY vs FINLAND,4-0 (3-0),Asian handicap,GERMANY -2.50,2.55,,80,124.00,Win,Charlie Bryson,Football,2015-10-09 13:01:11
2015-10-03 15:30:00,Norway,Eliteserien,SARPSBORG vs STROMSGODSET,1-6 (0-2),Asian handicap,STROMSGODSET -1.00,2.83,,100,183.00,Win,Charlie Bryson,Football,2015-10-03 11:57:09
2015-10-03 15:30:00,Germany,Bundesliga,1899 HOFFENHEIM vs VFB STUTTGART,2-2 (1-0),Match Odds,1899 HOFFENHEIM,2.53,,100,-100.00,Lost,Charlie Bryson,Football,2015-10-02 13:55:03
2015-09-29 20:45:00,European cups,UEFA Champions League,BAYERN MUNICH vs NK DINAMO ZAGREB,5-0 (4-0),Asian handicap,BAYERN MUNICH -2.00,1.50,,100,50.00,Win,Charlie Bryson,Football,2015-09-29 19:18:11
2015-09-29 20:45:00,European cups,UEFA Champions League,FC PORTO vs CHELSEA FC,2-1 (1-1),Asian handicap,CHELSEA FC +0.50,1.79,,100,-100.00,Lost,Charlie Bryson,Football,2015-09-29 19:12:03
2015-09-28 01:30:00,Bolivia,"Liga Profesional, Apertura",BLOOMING vs ORIENTE PETROLERO,1-1 (0-0),Over / Under,Over +2.50,1.83,,100,-100.00,Lost,Charlie Bryson,Football,2015-09-27 16:08:04
2015-09-26 17:30:00,France,Ligue 1,FC NANTES vs PARIS ST GERMAIN,1-4 (1-0),Match Odds,PARIS ST GERMAIN,1.44,,100,44.00,Win,Charlie Bryson,Football,2015-09-26 15:02:08
2015-09-26 16:00:00,England,Premier League,STOKE CITY vs BOURNEMOUTH AFC,2-1 (1-0),Over / Under,Over +2.00,1.55,,100,55.00,Win,Charlie Bryson,Football,2015-09-26 00:11:17
2015-09-26 15:30:00,Germany,Bundesliga,VFB STUTTGART vs MONCHENGLADBACH,1-3 (1-2),Over / Under,Over +2.50,1.70,,100,70.00,Win,Charlie Bryson,Football,2015-09-26 12:28:03
2015-09-24 20:15:00,Germany,2. Bundesliga,RB LEIPZIG vs SC FREIBURG,1-1 (0-1),Over / Under 1st Half,Over +1.00 Half time,2.08,,100,0.00,Void,Charlie Bryson,Football,2015-09-24 18:02:07
